Order ID,Date,Status,Fulfilment,Sales Channel,ship-service-level,Category,Size,Courier Status,Qty,currency,Amount,ship-city,ship-state,ship-postal-code,ship-country,B2B,fulfilled-by
407-9437759-5808339,2022-04-10,Shipped,Amazon,Amazon.in,Expedited,T-shirt,M,Shipped,1,INR,1065.0,EKANGAR SARAI,BIHAR,801301.0,IN,False,Unknown
404-3139312-2386753,2022-04-10,Cancelled,Amazon,Amazon.in,Expedited,Shirt,XXL,Unshipped,1,INR,534.0,PIMPRI CHINCHWAD,MAHARASHTRA,411033.0,IN,False,Unknown
403-6045427-5749901,2022-04-10,Shipped,Amazon,Amazon.in,Expedited,Blazzer,3XL,Shipped,1,INR,885.0,"NEW TOWN , Kolkata",WEST BENGAL,700135.0,IN,False,Unknown
403-2710393-3925141,2022-04-10,Shipped,Amazon,Amazon.in,Expedited,T-shirt,XL,Shipped,1,INR,715.0,MUMBAI,MAHARASHTRA,400101.0,IN,False,Unknown
403-3220725-4933934,2022-04-10,Shipped,Amazon,Amazon.in,Expedited,T-shirt,XS,Shipped,1,INR,788.0,RAJAHMUNDRY,ANDHRA PRADESH,533102.0,IN,False,Unknown
406-4482603-4013950,2022-04-10,Cancelled,Amazon,Amazon.in,Expedited,T-shirt,XL,Unshipped,1,INR,788.0,Noida Extension,UTTAR PRADESH,201309.0,IN,False,Unknown
402-1354784-1749113,2022-04-10,Cancelled,Amazon,Amazon.in,Expedited,Trousers,XL,Unshipped,1,INR,487.0,Secunderabad,TELANGANA,500015.0,IN,False,Unknown
408-3534586-1545954,2022-04-10,Cancelled,Amazon,Amazon.in,Expedited,T-shirt,XL,Unshipped,1,INR,1112.0,AGRA,UTTAR PRADESH,282001.0,IN,False,Unknown
407-2277155-2006730,2022-04-10,Shipped,Amazon,Amazon.in,Expedited,T-shirt,XL,Shipped,1,INR,1115.0,KOLKATA,WEST BENGAL,700084.0,IN,False,Unknown
404-4250217-3829133,2022-04-10,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,M,Shipped,1,INR,499.0,JAISALMER,RAJASTHAN,345024.0,IN,False,Easy Ship
403-8658285-1069902,2022-04-10,Shipped,Amazon,Amazon.in,Expedited,Shirt,3XL,Shipped,1,INR,399.0,GURUGRAM,HARYANA,122022.0,IN,False,Unknown
402-1765798-7951549,2022-04-10,Shipped,Amazon,Amazon.in,Expedited,T-shirt,S,Shipped,1,INR,1112.0,Rewari,HARYANA,123401.0,IN,False,Unknown
408-5453976-7005132,2022-04-10,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,L,Shipped,1,INR,499.0,VADODARA,Gujarat,390002.0,IN,False,Easy Ship
171-3630581-3184310,2022-04-10,Shipped,Amazon,Amazon.in,Expedited,Shirt,M,Shipped,1,INR,399.0,CHENNAI,TAMIL NADU,600056.0,IN,False,Unknown
403-8930980-5958724,2022-04-10,Shipped,Amazon,Amazon.in,Expedited,Shirt,XXL,Shipped,1,INR,399.0,CHENNAI,TAMIL NADU,600092.0,IN,False,Unknown
402-6924769-6261917,2022-04-10,Shipped,Amazon,Amazon.in,Expedited,Shirt,L,Shipped,1,INR,399.0,Mumbai,MAHARASHTRA,400063.0,IN,False,Unknown
171-4350406-6569166,2022-04-10,Shipped,Amazon,Amazon.in,Expedited,Shirt,L,Shipped,1,INR,487.0,SECUNDERABAD,TELANGANA,500026.0,IN,False,Unknown
171-4350406-6569166,2022-04-10,Shipped,Amazon,Amazon.in,Expedited,Shirt,L,Shipped,1,INR,476.0,SECUNDERABAD,TELANGANA,500026.0,IN,False,Unknown
408-5031758-0689128,2022-04-10,Shipped,Amazon,Amazon.in,Expedited,T-shirt,M,Shipped,1,INR,788.0,TALIKKULAM,KERALA,680569.0,IN,False,Unknown
402-5056029-5823542,2022-04-10,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,L,Shipped,1,INR,725.0,MUDHOL,KARNATAKA,587313.0,IN,False,Easy Ship
406-1457185-7710744,2022-04-10,Shipped,Amazon,Amazon.in,Expedited,T-shirt,M,Shipped,1,INR,788.0,HOSHANGABAD,MADHYA PRADESH,461001.0,IN,False,Unknown
404-6651614-8076312,2022-04-10,Shipped,Amazon,Amazon.in,Expedited,Trousers,S,Shipped,1,INR,432.0,CHENNAI,TAMIL NADU,600100.0,IN,False,Unknown
408-7479560-0568359,2022-04-10,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,S,Shipped,1,INR,484.0,KALYAN WEST,MAHARASHTRA,421301.0,IN,False,Easy Ship
171-9569085-4815528,2022-04-10,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,XL,Shipped,1,INR,788.0,NEW DELHI,DELHI,110005.0,IN,False,Easy Ship
404-1705133-4396369,2022-04-10,Shipped,Amazon,Amazon.in,Expedited,T-shirt,L,Shipped,1,INR,999.0,CHALTHAN,Gujarat,394305.0,IN,False,Unknown
406-6102927-0121918,2022-04-10,Shipped,Amazon,Amazon.in,Expedited,Perfume,Free,Shipped,1,INR,721.0,Dimapur,NAGALAND,797112.0,IN,False,Unknown
408-4531808-1522737,2022-04-10,Shipped,Amazon,Amazon.in,Expedited,T-shirt,M,Shipped,1,INR,597.0,BENGALURU,KARNATAKA,560066.0,IN,False,Unknown
406-7593094-3787506,2022-04-10,Shipped,Amazon,Amazon.in,Expedited,Trousers,XXL,Shipped,1,INR,487.0,NOIDA,UTTAR PRADESH,201304.0,IN,False,Unknown
171-1816012-3725920,2022-04-10,Shipped,Amazon,Amazon.in,Expedited,T-shirt,M,Shipped,1,INR,788.0,NALBARI,ASSAM,781334.0,IN,False,Unknown
404-0109156-4458737,2022-04-10,Shipped,Amazon,Amazon.in,Expedited,Shirt,M,Shipped,1,INR,435.0,Mapusa,GOA,403507.0,IN,False,Unknown
407-9858067-6119550,2022-04-10,Shipped,Amazon,Amazon.in,Expedited,T-shirt,XXL,Shipped,1,INR,539.0,BENGALURU,KARNATAKA,560035.0,IN,False,Unknown
407-9323555-5129936,2022-04-10,Cancelled,Merchant,Amazon.in,Standard,Wallet,Free,On the Way,0,INR,633.33,DAUND,MAHARASHTRA,413801.0,IN,False,Easy Ship
171-8505964-7622708,2022-04-10,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,M,Shipped,1,INR,487.0,BHIWADI,RAJASTHAN,301019.0,IN,False,Easy Ship
171-8505964-7622708,2022-04-10,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,M,Shipped,1,INR,399.0,BHIWADI,RAJASTHAN,301019.0,IN,False,Easy Ship
406-1033783-3478762,2022-04-10,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,XXL,Shipped,1,INR,399.0,PALGHAR,MAHARASHTRA,401404.0,IN,False,Easy Ship
407-6611854-7787500,2022-04-10,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,L,Shipped,1,INR,1099.0,Allahabad,UTTAR PRADESH,211002.0,IN,False,Easy Ship
405-6706231-0654756,2022-04-10,Shipped,Amazon,Amazon.in,Expedited,Shirt,M,Shipped,1,INR,399.0,MADAKASIRA,ANDHRA PRADESH,515301.0,IN,False,Unknown
404-3977426-3618702,2022-04-10,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,3XL,Shipped,1,INR,487.0,Bhagalpur,BIHAR,812001.0,IN,False,Easy Ship
402-7582309-0160340,2022-04-10,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,XS,Shipped,1,INR,449.0,GWALIOR,MADHYA PRADESH,474020.0,IN,False,Easy Ship
405-3140169-2899529,2022-04-10,Shipped,Amazon,Amazon.in,Expedited,T-shirt,L,Shipped,1,INR,788.0,PUNE,MAHARASHTRA,411062.0,IN,False,Unknown
406-5032850-9450732,2022-04-10,Shipped,Amazon,Amazon.in,Expedited,T-shirt,L,Shipped,1,INR,801.0,ROHTAK,HARYANA,124001.0,IN,False,Unknown
405-9737817-2065928,2022-04-10,Shipped - Returned to Seller,Merchant,Amazon.in,Standard,T-shirt,3XL,Shipped,1,INR,696.0,GHAZIABAD,UTTAR PRADESH,201016.0,IN,False,Easy Ship
403-5478067-1795525,2022-04-10,Shipped,Amazon,Amazon.in,Expedited,T-shirt,M,Shipped,1,INR,1112.0,GURUGRAM,HARYANA,122001.0,IN,False,Unknown
405-9433754-1053952,2022-04-10,Shipped,Amazon,Amazon.in,Expedited,T-shirt,3XL,Shipped,1,INR,635.0,GHAZIABAD,UTTAR PRADESH,201016.0,IN,False,Unknown
402-9102629-5205902,2022-04-10,Shipped,Amazon,Amazon.in,Expedited,Trousers,XXL,Shipped,1,INR,432.0,PUNE,MAHARASHTRA,411015.0,IN,False,Unknown
404-5745923-1311563,2022-04-10,Shipped,Amazon,Amazon.in,Expedited,Shirt,M,Shipped,1,INR,399.0,GWALIOR,MADHYA PRADESH,474009.0,IN,False,Unknown
405-1561382-9412350,2022-04-10,Shipped,Amazon,Amazon.in,Expedited,T-shirt,3XL,Shipped,1,INR,856.0,GHAZIABAD,UTTAR PRADESH,201016.0,IN,False,Unknown
408-2708645-6869141,2022-04-10,Shipped,Amazon,Amazon.in,Expedited,T-shirt,M,Shipped,1,INR,1065.0,raipur,CHHATTISGARH,492003.0,IN,False,Unknown
403-4201136-7035560,2022-04-10,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,L,Shipped,1,INR,517.0,WARISALIGANJ,BIHAR,805130.0,IN,False,Easy Ship
404-4027329-1445923,2022-04-10,Shipped,Amazon,Amazon.in,Expedited,Shirt,XS,Shipped,1,INR,511.0,Pazhuvil West,KERALA,680564.0,IN,False,Unknown
403-5149132-1971503,2022-04-10,Shipped,Amazon,Amazon.in,Expedited,Shirt,S,Shipped,1,INR,399.0,VASAI VIRAR,MAHARASHTRA,401301.0,IN,False,Unknown
402-1103448-6154719,2022-04-10,Shipped,Amazon,Amazon.in,Expedited,T-shirt,L,Shipped,1,INR,1204.0,Hyderabad,TELANGANA,500084.0,IN,False,Unknown
408-3652923-6182757,2022-04-10,Shipped,Amazon,Amazon.in,Expedited,Trousers,XL,Shipped,1,INR,487.0,GUMLA,JHARKHAND,835207.0,IN,False,Unknown
171-0163458-7406736,2022-04-10,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,S,Shipped,1,INR,432.0,KRISHNAPURAM,KERALA,690533.0,IN,False,Easy Ship
403-8376989-0641921,2022-04-10,Shipped,Amazon,Amazon.in,Expedited,T-shirt,XS,Shipped,1,INR,788.0,PHALTAN,MAHARASHTRA,415523.0,IN,True,Unknown
402-3984745-7849942,2022-04-10,Shipped,Amazon,Amazon.in,Expedited,Shirt,XL,Shipped,1,INR,316.0,NEW DELHI,DELHI,110034.0,IN,False,Unknown
402-3984745-7849942,2022-04-10,Shipped,Amazon,Amazon.in,Expedited,Shirt,XL,Shipped,1,INR,318.0,NEW DELHI,DELHI,110034.0,IN,False,Unknown
402-3984745-7849942,2022-04-10,Shipped,Amazon,Amazon.in,Expedited,Shirt,XL,Shipped,1,INR,459.0,NEW DELHI,DELHI,110034.0,IN,False,Unknown
402-3984745-7849942,2022-04-10,Shipped,Amazon,Amazon.in,Expedited,Shirt,XL,Shipped,1,INR,459.0,NEW DELHI,DELHI,110034.0,IN,False,Unknown
402-3984745-7849942,2022-04-10,Shipped,Amazon,Amazon.in,Expedited,Shirt,XL,Shipped,1,INR,487.0,NEW DELHI,DELHI,110034.0,IN,False,Unknown
402-2641829-3805952,2022-04-10,Shipped,Amazon,Amazon.in,Standard,Shirt,XL,Shipped,1,INR,329.0,NEW DELHI,DELHI,110034.0,IN,False,Unknown
405-4157807-6902726,2022-04-10,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Trousers,L,Shipped,1,INR,279.0,NAVI MUMBAI,MAHARASHTRA,410210.0,IN,False,Easy Ship
171-7497726-1799547,2022-04-10,Shipped,Amazon,Amazon.in,Expedited,Shirt,L,Shipped,1,INR,353.0,BENGALURU,KARNATAKA,560045.0,IN,False,Unknown
406-2922709-5065100,2022-04-10,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,M,Shipped,1,INR,499.0,GWALIOR,MADHYA PRADESH,474005.0,IN,False,Easy Ship
408-1562133-8060328,2022-04-10,Shipped,Amazon,Amazon.in,Standard,Shirt,XXL,Shipped,1,INR,0.0,KURATTISSERY,KERALA,690105.0,IN,False,Unknown
403-2272464-7021941,2022-04-10,Shipped,Amazon,Amazon.in,Expedited,Shirt,3XL,Shipped,1,INR,487.0,KOLKATA,WEST BENGAL,700084.0,IN,False,Unknown
402-2089901-7448351,2022-04-10,Shipped,Amazon,Amazon.in,Expedited,T-shirt,XS,Shipped,1,INR,788.0,MUMBAI,MAHARASHTRA,400043.0,IN,False,Unknown
405-2771889-4795520,2022-04-10,Shipped,Amazon,Amazon.in,Expedited,Trousers,XL,Shipped,1,INR,493.0,GURUGRAM,HARYANA,122101.0,IN,False,Unknown
407-3557742-2917139,2022-04-10,Shipped,Amazon,Amazon.in,Expedited,T-shirt,S,Shipped,1,INR,526.0,THIRUVANANTHAPURAM,KERALA,695012.0,IN,False,Unknown
403-6541650-4984366,2022-04-10,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,L,Shipped,1,INR,801.0,Dwarka,DELHI,110075.0,IN,False,Easy Ship
405-6665264-0707563,2022-04-10,Shipped,Amazon,Amazon.in,Expedited,Trousers,S,Shipped,1,INR,319.0,PHAGWARA,PUNJAB,144401.0,IN,False,Unknown
404-4079752-6017934,2022-04-10,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,XL,Shipped,1,INR,362.0,NEW DELHI,DELHI,110058.0,IN,False,Easy Ship
171-1457876-4038729,2022-04-10,Shipped,Amazon,Amazon.in,Expedited,Shirt,XL,Shipped,1,INR,319.0,SECUNDERABAD,TELANGANA,500026.0,IN,False,Unknown
171-0775930-8806719,2022-04-10,Shipped,Amazon,Amazon.in,Expedited,T-shirt,XXL,Shipped,1,INR,759.0,"Thirugokarnam, Pudukkottai",TAMIL NADU,622002.0,IN,False,Unknown
407-4753651-1901103,2022-04-10,Shipped,Amazon,Amazon.in,Expedited,T-shirt,S,Shipped,1,INR,788.0,KAMAREDDY,TELANGANA,503111.0,IN,False,Unknown
404-7908071-1325166,2022-04-10,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Blazzer,L,Shipped,1,INR,725.0,PUNE,MAHARASHTRA,411045.0,IN,False,Easy Ship
406-4061135-7529942,2022-04-10,Cancelled,Amazon,Amazon.in,Expedited,Shirt,3XL,Unshipped,1,INR,399.0,KOLKATA,WEST BENGAL,700099.0,IN,False,Unknown
408-5649180-0281162,2022-04-10,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,L,Shipped,1,INR,0.0,Hyderabad,ANDHRA PRADESH,500086.0,IN,False,Easy Ship
407-1989908-6421162,2022-04-10,Shipped,Amazon,Amazon.in,Expedited,T-shirt,3XL,Shipped,1,INR,666.0,BHOPAL,MADHYA PRADESH,462026.0,IN,False,Unknown
407-0039842-7758742,2022-04-10,Shipped,Amazon,Amazon.in,Expedited,Shirt,XL,Shipped,1,INR,295.0,CHENNAI,TAMIL NADU,600073.0,IN,False,Unknown
402-2058670-6855505,2022-04-10,Shipped,Amazon,Amazon.in,Expedited,Trousers,M,Shipped,1,INR,574.0,GREATER NOIDA,UTTAR PRADESH,201308.0,IN,False,Unknown
403-6443907-7803533,2022-04-10,Shipped,Amazon,Amazon.in,Expedited,Shirt,L,Shipped,1,INR,291.0,LAXMI NAGAR new delhi,DELHI,110092.0,IN,False,Unknown
403-2893349-5127534,2022-04-10,Shipped,Amazon,Amazon.in,Expedited,Shirt,XL,Shipped,1,INR,399.0,MALAPPURAM,KERALA,679328.0,IN,False,Unknown
402-5410851-0850764,2022-04-10,Shipped - Returned to Seller,Merchant,Amazon.in,Standard,T-shirt,S,Shipped,1,INR,654.0,CHENNAI,TAMIL NADU,600039.0,IN,False,Easy Ship
408-7510819-8523550,2022-04-10,Shipped,Amazon,Amazon.in,Expedited,Shirt,XL,Shipped,1,INR,517.0,TIRUNELVELI,TAMIL NADU,627002.0,IN,False,Unknown
405-3563247-0273143,2022-04-10,Shipped,Amazon,Amazon.in,Expedited,T-shirt,XL,Shipped,1,INR,824.0,CHENNAI,TAMIL NADU,600026.0,IN,False,Unknown
405-5073871-6863536,2022-04-10,Shipped,Amazon,Amazon.in,Expedited,Shirt,XXL,Shipped,1,INR,399.0,UNA,HIMACHAL PRADESH,174303.0,IN,False,Unknown
404-9729825-2599543,2022-04-10,Shipped,Amazon,Amazon.in,Expedited,Shirt,M,Shipped,1,INR,511.0,NEW DELHI,DELHI,110051.0,IN,False,Unknown
408-4659755-4153163,2022-04-10,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,XL,Shipped,1,INR,499.0,BALANGIR,ODISHA,767001.0,IN,False,Easy Ship
403-7427863-0323529,2022-04-10,Shipped,Amazon,Amazon.in,Expedited,Blazzer,S,Shipped,1,INR,690.0,CHENNAI,TAMIL NADU,600100.0,IN,False,Unknown
402-6398667-1525120,2022-04-10,Shipped,Amazon,Amazon.in,Expedited,T-shirt,XXL,Shipped,1,INR,1112.0,AGRA,UTTAR PRADESH,282005.0,IN,False,Unknown
405-8738841-3637915,2022-04-10,Shipped,Amazon,Amazon.in,Expedited,T-shirt,L,Shipped,1,INR,967.0,KARAD,MAHARASHTRA,415110.0,IN,False,Unknown
171-4700569-6795556,2022-04-10,Shipped,Amazon,Amazon.in,Expedited,T-shirt,S,Shipped,1,INR,1099.0,bangalore,KARNATAKA,560037.0,IN,False,Unknown
403-7922688-3127555,2022-04-10,Shipped,Amazon,Amazon.in,Expedited,T-shirt,L,Shipped,1,INR,788.0,"Kausa, Mumbra",MAHARASHTRA,400612.0,IN,False,Unknown
404-1510597-5556323,2022-04-10,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,XXL,Shipped,1,INR,597.0,SAHARANPUR,UTTAR PRADESH,247001.0,IN,False,Easy Ship
404-3066856-8918764,2022-04-10,Cancelled,Amazon,Amazon.in,Expedited,Shirt,M,Unshipped,1,INR,511.0,NEW DELHI,DELHI,110051.0,IN,False,Unknown
407-7033145-9301913,2022-04-10,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,XL,Shipped,1,INR,725.0,JHUNJHUNUN,RAJASTHAN,333001.0,IN,False,Easy Ship
402-6326835-3816303,2022-04-10,Cancelled,Amazon,Amazon.in,Expedited,Trousers,M,Unshipped,1,INR,574.0,BENGALURU,KARNATAKA,560037.0,IN,False,Unknown
405-7377618-3360317,2022-04-10,Shipped,Amazon,Amazon.in,Expedited,T-shirt,XXL,Shipped,1,INR,788.0,VASCO DA GAMA,GOA,403804.0,IN,False,Unknown
402-3764718-7576346,2022-04-10,Shipped,Amazon,Amazon.in,Expedited,T-shirt,3XL,Shipped,1,INR,999.0,meerut,UTTAR PRADESH,250002.0,IN,False,Unknown
407-8727612-5299545,2022-04-10,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Trousers,3XL,Shipped,1,INR,329.0,GURGAON,HARYANA,122002.0,IN,False,Easy Ship
407-8727612-5299545,2022-04-10,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,3XL,Shipped,1,INR,653.0,GURGAON,HARYANA,122002.0,IN,False,Easy Ship
404-1255975-1663559,2022-04-10,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,M,Shipped,1,INR,499.0,JAISALMER,RAJASTHAN,345024.0,IN,False,Easy Ship
407-9689427-3577114,2022-04-10,Shipped,Amazon,Amazon.in,Expedited,Trousers,XL,Shipped,1,INR,493.0,VARANASI,UTTAR PRADESH,221010.0,IN,False,Unknown
405-0629623-8433123,2022-04-10,Shipped,Amazon,Amazon.in,Expedited,T-shirt,L,Shipped,1,INR,788.0,BENGALURU,KARNATAKA,560021.0,IN,False,Unknown
407-5383305-5190755,2022-04-10,Cancelled,Merchant,Amazon.in,Standard,T-shirt,L,On the Way,0,INR,647.62,new delhi,delhi,110024.0,IN,False,Easy Ship
405-4321869-4701919,2022-04-10,Shipped,Amazon,Amazon.in,Expedited,T-shirt,XS,Shipped,1,INR,1338.0,"Bhojipura, Bareilly",UTTAR PRADESH,243202.0,IN,False,Unknown
403-8037221-5100317,2022-04-10,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Blazzer,L,Shipped,1,INR,725.0,BENGALURU,KARNATAKA,560100.0,IN,False,Easy Ship
407-7505308-3298705,2022-04-10,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,L,Shipped,1,INR,692.0,BENGALURU,KARNATAKA,560037.0,IN,False,Easy Ship
404-3232251-9994713,2022-04-10,Shipped,Amazon,Amazon.in,Expedited,Trousers,XXL,Shipped,1,INR,518.0,FARIDABAD,HARYANA,121002.0,IN,False,Unknown
404-0204347-9793178,2022-04-10,Shipped,Amazon,Amazon.in,Expedited,Trousers,XXL,Shipped,1,INR,432.0,FARIDABAD,HARYANA,121002.0,IN,False,Unknown
403-9340969-0135516,2022-04-10,Shipped,Amazon,Amazon.in,Expedited,Trousers,XS,Shipped,1,INR,387.0,JAIPUR,RAJASTHAN,302022.0,IN,False,Unknown
403-3660668-4620312,2022-04-10,Shipped,Amazon,Amazon.in,Expedited,Trousers,XS,Shipped,1,INR,359.0,JAIPUR,RAJASTHAN,302022.0,IN,False,Unknown
402-4860024-9196310,2022-04-10,Shipped,Amazon,Amazon.in,Expedited,Trousers,L,Shipped,1,INR,563.0,BENGALURU,KARNATAKA,560103.0,IN,False,Unknown
406-9718931-4024332,2022-04-10,Shipped,Amazon,Amazon.in,Expedited,T-shirt,L,Shipped,1,INR,725.0,BENGALURU,KARNATAKA,560016.0,IN,False,Unknown
406-4212049-2216346,2022-04-10,Shipped,Amazon,Amazon.in,Expedited,T-shirt,L,Shipped,1,INR,788.0,BENGALURU,KARNATAKA,560016.0,IN,False,Unknown
403-8257560-4898740,2022-04-10,Shipped,Amazon,Amazon.in,Expedited,T-shirt,S,Shipped,1,INR,852.0,EAST DELHI,DELHI,110091.0,IN,False,Unknown
403-4704913-2152368,2022-04-10,Shipped,Amazon,Amazon.in,Expedited,T-shirt,XS,Shipped,1,INR,852.0,EAST DELHI,DELHI,110091.0,IN,False,Unknown
407-0712120-9741136,2022-04-10,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Blazzer,3XL,Shipped,1,INR,699.0,GURUGRAM,HARYANA,122505.0,IN,False,Easy Ship
407-4878825-0605103,2022-04-10,Shipped,Amazon,Amazon.in,Expedited,T-shirt,3XL,Shipped,1,INR,788.0,TIRUVANNAMALAI,TAMIL NADU,606601.0,IN,False,Unknown
403-0415495-4311549,2022-04-10,Shipped,Amazon,Amazon.in,Expedited,Shirt,S,Shipped,1,INR,511.0,WARANGAL,TELANGANA,506370.0,IN,False,Unknown
408-8371861-6269904,2022-04-10,Cancelled,Amazon,Amazon.in,Expedited,T-shirt,M,Unshipped,1,INR,1126.0,Haldwani,UTTARAKHAND,263139.0,IN,False,Unknown
408-8371861-6269904,2022-04-10,Cancelled,Amazon,Amazon.in,Expedited,T-shirt,M,Unshipped,1,INR,1126.0,Haldwani,UTTARAKHAND,263139.0,IN,False,Unknown
403-1600548-9304341,2022-04-10,Shipped,Amazon,Amazon.in,Expedited,T-shirt,M,Shipped,1,INR,591.0,BENGALURU,KARNATAKA,560100.0,IN,False,Unknown
408-3037053-5828359,2022-04-10,Shipped - Returned to Seller,Merchant,Amazon.in,Standard,T-shirt,L,Shipped,1,INR,751.0,NOIDA,UTTAR PRADESH,201303.0,IN,False,Easy Ship
407-7756259-0283504,2022-04-10,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,XL,Shipped,1,INR,950.0,PALI,RAJASTHAN,306021.0,IN,False,Easy Ship
404-0073983-3741142,2022-04-10,Shipped,Amazon,Amazon.in,Expedited,Shirt,XS,Shipped,1,INR,399.0,PORBANDAR,Gujarat,360578.0,IN,False,Unknown
171-8369907-5315562,2022-04-10,Cancelled,Amazon,Amazon.in,Expedited,Shirt,XXL,Unshipped,1,INR,376.0,TIRUPATI,ANDHRA PRADESH,517501.0,IN,False,Unknown
403-6685020-0463550,2022-04-10,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Blazzer,XXL,Shipped,1,INR,566.0,MUMBAI,MAHARASHTRA,400094.0,IN,False,Easy Ship
403-8760277-1809906,2022-04-10,Shipped,Amazon,Amazon.in,Expedited,Blazzer,3XL,Shipped,1,INR,690.0,KOLKATA,WEST BENGAL,700095.0,IN,False,Unknown
404-1230841-7530712,2022-04-10,Shipped,Amazon,Amazon.in,Expedited,T-shirt,XL,Shipped,1,INR,911.0,IMPHAL,MANIPUR,795001.0,IN,False,Unknown
408-5123186-0893118,2022-04-10,Shipped,Amazon,Amazon.in,Expedited,T-shirt,M,Shipped,1,INR,1186.0,Anantapur,ANDHRA PRADESH,515001.0,IN,False,Unknown
404-2563639-7355528,2022-04-10,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Blazzer,L,Shipped,1,INR,725.0,HYDERABAD,TELANGANA,500018.0,IN,False,Easy Ship
405-9080134-1621969,2022-04-10,Shipped,Amazon,Amazon.in,Expedited,Shirt,XS,Shipped,1,INR,459.0,MUMBAI,MAHARASHTRA,400078.0,IN,False,Unknown
402-1075905-0900356,2022-04-10,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Blazzer,XXL,Shipped,1,INR,725.0,Nelluvai,KERALA,680584.0,IN,False,Easy Ship
406-6275746-6243551,2022-04-10,Shipped,Amazon,Amazon.in,Expedited,T-shirt,L,Shipped,1,INR,788.0,HYDERABAD,TELANGANA,500019.0,IN,False,Unknown
406-6275746-6243551,2022-04-10,Shipped,Amazon,Amazon.in,Expedited,T-shirt,M,Shipped,1,INR,1115.0,HYDERABAD,TELANGANA,500019.0,IN,False,Unknown
402-3150460-7265948,2022-04-10,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Trousers,XS,Shipped,1,INR,545.0,NARAYANPET,TELANGANA,509210.0,IN,False,Easy Ship
405-1390097-8582744,2022-04-10,Shipped,Amazon,Amazon.in,Expedited,Shirt,L,Shipped,1,INR,435.0,NEW DELHI,DELHI,110033.0,IN,False,Unknown
407-2407385-2661163,2022-04-10,Shipped,Amazon,Amazon.in,Expedited,T-shirt,XXL,Shipped,1,INR,1287.0,HYDERABAD,TELANGANA,500035.0,IN,False,Unknown
171-9953527-4754750,2022-04-10,Shipped,Amazon,Amazon.in,Expedited,Shirt,3XL,Shipped,1,INR,399.0,KOLKATA,WEST BENGAL,700141.0,IN,False,Unknown
171-9953527-4754750,2022-04-10,Shipped,Amazon,Amazon.in,Expedited,Shirt,3XL,Shipped,1,INR,399.0,KOLKATA,WEST BENGAL,700141.0,IN,False,Unknown
408-3511241-0191516,2022-04-10,Shipped,Amazon,Amazon.in,Expedited,Shirt,XS,Shipped,1,INR,399.0,NAVI MUMBAI,MAHARASHTRA,400706.0,IN,False,Unknown
402-0989965-7602749,2022-04-10,Shipped,Amazon,Amazon.in,Expedited,T-shirt,3XL,Shipped,1,INR,824.0,Aluva,KERALA,683108.0,IN,False,Unknown
403-5066936-0169134,2022-04-10,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,S,Shipped,1,INR,856.0,BHUJ,Gujarat,370001.0,IN,False,Easy Ship
171-0997881-1837100,2022-04-10,Shipped,Amazon,Amazon.in,Expedited,Shirt,3XL,Shipped,1,INR,316.0,KRISHNAGIRI,TAMIL NADU,635201.0,IN,False,Unknown
